reach,d0,d1,d2,d3,d4,nUp,u0,u1,u2,u3,u4,area,upArea
9177,9212,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,38.33835902522093,38.33835902522093
9176,9208,-1.0,-1.0,-1.0,-1.0,2,9146,9145,-1,-1,-1.0,3.8086094472943013,211914.0765911389
9175,9208,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,26.97066345927703,26.97066345927703
9174,9207,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,30.49017463603036,30.49017463603036
9173,9207,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,68.00089176206056,68.00089176206056
9172,9206,-1.0,-1.0,-1.0,-1.0,2,9144,9143,-1,-1,-1.0,8.385690592714361,3270.659633551707
9171,9206,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,29.376448374211183,29.376448374211183
9170,9204,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,74.99515880520968,74.99515880520968
9169,9204,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,61.54431256521643,61.54431256521643
9168,9202,-1.0,-1.0,-1.0,-1.0,2,9142,9141,-1,-1,-1.0,31.80302824358442,145.33655478526458
9167,9202,-1.0,-1.0,-1.0,-1.0,2,9140,9139,-1,-1,-1.0,3.2263172969710103,96.00370987022242
9166,9201,-1.0,-1.0,-1.0,-1.0,2,9138,9137,-1,-1,-1.0,35.440771780177435,94.67315635764471
9165,9201,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,37.71088318511945,37.71088318511945
9164,9200,-1.0,-1.0,-1.0,-1.0,2,9136,9135,-1,-1,-1.0,29.633884663179675,7357.623561258338
9163,9200,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,47.04551551728649,47.04551551728649
9162,9196,-1.0,-1.0,-1.0,-1.0,2,9134,9133,-1,-1,-1.0,15.297444861064713,3666.6936373596973
9161,9196,-1.0,-1.0,-1.0,-1.0,2,9132,9131,-1,-1,-1.0,49.48084377388786,204.40391933366425
9160,9195,-1.0,-1.0,-1.0,-1.0,2,9130,9129,-1,-1,-1.0,3.581161840829513,115.66119877046414
9159,9195,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,43.67689846922335,43.67689846922335
9158,9192,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,41.85425975624497,41.85425975624497
9157,9192,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,34.57027608067162,34.57027608067162
9156,9190,-1.0,-1.0,-1.0,-1.0,2,9128,9127,-1,-1,-1.0,18.683338098794245,1696.278161633236
